"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","ENROLL_LINE_NO","ENROLL_CAT","AMOUNT_1","AMOUNT_2","AMOUNT_3"
31,"PASSAIC",3640,"NORTH HALEDON BORO",11,"Onroll (Full)",609.0,573.0,568.0
31,"PASSAIC",3640,"NORTH HALEDON BORO",21,"Onroll (SpEd Full)",98.0,117.0,135.0
31,"PASSAIC",3640,"NORTH HALEDON BORO",40,"Sent Private School",8.0,10.0,10.0
31,"PASSAIC",3640,"NORTH HALEDON BORO",52,"Sent Oth Dist SpEd",4.0,2.0,0.0
31,"PASSAIC",3640,"NORTH HALEDON BORO",60,"Received Oth Dist",1.0,0,0.0
31,"PASSAIC",3970,"PASSAIC CITY",11,"Onroll (Full)",12800.0,12984.0,12787.0
31,"PASSAIC",3970,"PASSAIC CITY",21,"Onroll (SpEd Full)",1789.0,1841.0,2052.0
31,"PASSAIC",3970,"PASSAIC CITY",40,"Sent Private School",228.0,209.0,212.0
31,"PASSAIC",3970,"PASSAIC CITY",50,"Sent Contract Presch",480.0,473.0,468.0
31,"PASSAIC",3970,"PASSAIC CITY",51,"Sent Oth Dist Reg",60.0,50.5,49.0
31,"PASSAIC",3970,"PASSAIC CITY",52,"Sent Oth Dist SpEd",68.0,63.5,43.5
31,"PASSAIC",3970,"PASSAIC CITY",60,"Received Oth Dist",1.0,0,0.0
31,"PASSAIC",3970,"PASSAIC CITY",70,"State Facilities",8.0,11.0,12.0
31,"PASSAIC",3975,"PASSAIC CO ED SERV COMM",11,"Onroll (Full)",58.0,43.0,0.0
31,"PASSAIC",3975,"PASSAIC CO ED SERV COMM",21,"Onroll (SpEd Full)",15.0,8.0,71.0
31,"PASSAIC",3975,"PASSAIC CO ED SERV COMM",60,"Received Oth Dist",73.0,51.0,71.0
31,"PASSAIC",3980,"PASSAIC CO MANCHESTER REG",11,"Onroll (Full)",764.0,729.0,722.0
31,"PASSAIC",3980,"PASSAIC CO MANCHESTER REG",21,"Onroll (SpEd Full)",139.0,138.0,138.0
31,"PASSAIC",3980,"PASSAIC CO MANCHESTER REG",40,"Sent Private School",15.0,14.0,18.0
31,"PASSAIC",3980,"PASSAIC CO MANCHESTER REG",52,"Sent Oth Dist SpEd",1.0,3.0,2.0
31,"PASSAIC",3980,"PASSAIC CO MANCHESTER REG",70,"State Facilities",1.0,1.0,0.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",11,"Onroll (Full)",1169.0,1118.0,1150.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",12,"Onroll (Shared)",5.0,1.0,0.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",21,"Onroll (SpEd Full)",171.0,176.0,186.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",22,"Onroll (SpEd Shared)",8.0,6.0,0.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",40,"Sent Private School",29.0,35.0,34.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",51,"Sent Oth Dist Reg",2.5,0.5,0.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",52,"Sent Oth Dist SpEd",5.0,7.0,4.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",60,"Received Oth Dist",1.0,3.0,0.0
31,"PASSAIC",3990,"PASSAIC VALLEY REGIONAL",70,"State Facilities",3.0,1.0,1.0
31,"PASSAIC",3995,"PASSAIC COUNTY VOCATIONAL",11,"Onroll (Full)",2850.0,2887.0,2936.0
31,"PASSAIC",3995,"PASSAIC COUNTY VOCATIONAL",21,"Onroll (SpEd Full)",505.0,473.0,482.0
31,"PASSAIC",3995,"PASSAIC COUNTY VOCATIONAL",22,"Onroll (SpEd Shared)",1.0,0,0.0
31,"PASSAIC",3995,"PASSAIC COUNTY VOCATIONAL",30,"Post-Secondary (Full)",30.0,27.0,27.0
31,"PASSAIC",4010,"PATERSON CITY",11,"Onroll (Full)",23965.0,24042.5,24170.0
31,"PASSAIC",4010,"PATERSON CITY",13,"Onroll (Reg Adult HS)",192.0,167.0,180.0
31,"PASSAIC",4010,"PATERSON CITY",21,"Onroll (SpEd Full)",3400.0,3487.0,3882.0
31,"PASSAIC",4010,"PATERSON CITY",40,"Sent Private School",254.0,224.0,222.0
31,"PASSAIC",4010,"PATERSON CITY",50,"Sent Contract Presch",2925.0,3060.0,2939.0
31,"PASSAIC",4010,"PATERSON CITY",51,"Sent Oth Dist Reg",20.0,19.0,21.0
31,"PASSAIC",4010,"PATERSON CITY",52,"Sent Oth Dist SpEd",145.0,199.0,231.0
31,"PASSAIC",4010,"PATERSON CITY",60,"Received Oth Dist",30.0,6.0,6.0
31,"PASSAIC",4010,"PATERSON CITY",70,"State Facilities",56.0,39.0,39.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",11,"Onroll (Full)",1488.0,1417.0,1391.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",21,"Onroll (SpEd Full)",221.0,247.0,233.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",22,"Onroll (SpEd Shared)",3.0,2.0,0.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",40,"Sent Private School",15.0,13.0,15.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",51,"Sent Oth Dist Reg",0.0,0.0,2.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",52,"Sent Oth Dist SpEd",8.5,7.0,3.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",60,"Received Oth Dist",123.5,135.0,122.0
31,"PASSAIC",4230,"POMPTON LAKES BORO",70,"State Facilities",0,1.0,0.0
31,"PASSAIC",4270,"PROSPECT PARK BORO",11,"Onroll (Full)",758.0,794.0,805.0
31,"PASSAIC",4270,"PROSPECT PARK BORO",21,"Onroll (SpEd Full)",120.0,132.0,130.0
31,"PASSAIC",4270,"PROSPECT PARK BORO",40,"Sent Private School",6.0,5.0,5.0
31,"PASSAIC",4270,"PROSPECT PARK BORO",52,"Sent Oth Dist SpEd",5.0,5.0,5.0
31,"PASSAIC",4400,"RINGWOOD BORO",11,"Onroll (Full)",1021.0,1008.0,996.0
31,"PASSAIC",4400,"RINGWOOD BORO",21,"Onroll (SpEd Full)",198.0,191.0,198.0
31,"PASSAIC",4400,"RINGWOOD BORO",40,"Sent Private School",8.0,7.0,7.0
31,"PASSAIC",4400,"RINGWOOD BORO",52,"Sent Oth Dist SpEd",1.0,1.0,0.0
31,"PASSAIC",4400,"RINGWOOD BORO",60,"Received Oth Dist",11.0,10.0,8.0
31,"PASSAIC",5200,"TOTOWA BORO",11,"Onroll (Full)",905.0,980.0,1018.0
31,"PASSAIC",5200,"TOTOWA BORO",21,"Onroll (SpEd Full)",114.0,104.0,111.0
31,"PASSAIC",5200,"TOTOWA BORO",40,"Sent Private School",3.0,1.0,0.0
31,"PASSAIC",5200,"TOTOWA BORO",51,"Sent Oth Dist Reg",0.0,0.0,1.0
31,"PASSAIC",5200,"TOTOWA BORO",52,"Sent Oth Dist SpEd",2.0,4.0,5.0
31,"PASSAIC",5200,"TOTOWA BORO",60,"Received Oth Dist",0,71.0,67.0
31,"PASSAIC",5440,"WANAQUE BORO",11,"Onroll (Full)",782.0,772.0,784.0
31,"PASSAIC",5440,"WANAQUE BORO",21,"Onroll (SpEd Full)",173.0,167.0,192.0
31,"PASSAIC",5440,"WANAQUE BORO",40,"Sent Private School",12.0,8.0,0.0
31,"PASSAIC",5440,"WANAQUE BORO",52,"Sent Oth Dist SpEd",2.0,1.0,7.0
31,"PASSAIC",5440,"WANAQUE BORO",60,"Received Oth Dist",1.0,8.0,0.0
31,"PASSAIC",5570,"WAYNE TWP",11,"Onroll (Full)",7119.0,7032.0,7185.0
31,"PASSAIC",5570,"WAYNE TWP",21,"Onroll (SpEd Full)",987.0,993.0,1081.0
31,"PASSAIC",5570,"WAYNE TWP",22,"Onroll (SpEd Shared)",12.0,13.0,0.0
31,"PASSAIC",5570,"WAYNE TWP",40,"Sent Private School",80.0,74.0,72.0
31,"PASSAIC",5570,"WAYNE TWP",52,"Sent Oth Dist SpEd",19.5,24.0,15.0
31,"PASSAIC",5570,"WAYNE TWP",60,"Received Oth Dist",91.0,107.0,95.0
31,"PASSAIC",5570,"WAYNE TWP",70,"State Facilities",1.0,2.0,1.0
31,"PASSAIC",5650,"WEST MILFORD TWP",11,"Onroll (Full)",2961.0,2880.0,2845.0
31,"PASSAIC",5650,"WEST MILFORD TWP",21,"Onroll (SpEd Full)",649.0,612.0,625.0
31,"PASSAIC",5650,"WEST MILFORD TWP",22,"Onroll (SpEd Shared)",3.0,2.0,0.0
31,"PASSAIC",5650,"WEST MILFORD TWP",40,"Sent Private School",63.0,60.0,65.0
31,"PASSAIC",5650,"WEST MILFORD TWP",51,"Sent Oth Dist Reg",0.0,1.0,0.0
31,"PASSAIC",5650,"WEST MILFORD TWP",52,"Sent Oth Dist SpEd",7.0,7.0,6.0
31,"PASSAIC",5650,"WEST MILFORD TWP",60,"Received Oth Dist",16.0,38.0,5.0
31,"PASSAIC",5650,"WEST MILFORD TWP",70,"State Facilities",1.0,1.0,1.0
31,"PASSAIC",5690,"WOODLAND PARK",11,"Onroll (Full)",959.0,934.0,934.0
31,"PASSAIC",5690,"WOODLAND PARK",21,"Onroll (SpEd Full)",147.0,158.0,162.0
31,"PASSAIC",5690,"WOODLAND PARK",40,"Sent Private School",4.0,3.0,0.0
31,"PASSAIC",5690,"WOODLAND PARK",51,"Sent Oth Dist Reg",1.0,0.0,0.0
31,"PASSAIC",5690,"WOODLAND PARK",52,"Sent Oth Dist SpEd",1.0,2.0,1.0
33,"SALEM",0060,"ALLOWAY TWP",11,"Onroll (Full)",328.0,325.0,303.0
33,"SALEM",0060,"ALLOWAY TWP",21,"Onroll (SpEd Full)",46.0,57.0,58.0
33,"SALEM",0060,"ALLOWAY TWP",40,"Sent Private School",1.0,2.0,3.0
33,"SALEM",0060,"ALLOWAY TWP",51,"Sent Oth Dist Reg",132.5,128.0,137.0
33,"SALEM",0060,"ALLOWAY TWP",52,"Sent Oth Dist SpEd",20.0,17.5,19.0
33,"SALEM",1340,"ELMER BORO",40,"Sent Private School",1.0,1.0,0.0
33,"SALEM",1340,"ELMER BORO",51,"Sent Oth Dist Reg",173.5,170.0,170.0
33,"SALEM",1340,"ELMER BORO",52,"Sent Oth Dist SpEd",34.0,46.0,47.0
33,"SALEM",1350,"ELSINBORO TWP",11,"Onroll (Full)",114.0,121.0,124.0
33,"SALEM",1350,"ELSINBORO TWP",21,"Onroll (SpEd Full)",10.0,7.0,6.0
33,"SALEM",1350,"ELSINBORO TWP",40,"Sent Private School",1.0,0,0.0
33,"SALEM",1350,"ELSINBORO TWP",51,"Sent Oth Dist Reg",12.0,14.0,11.0
33,"SALEM",1350,"ELSINBORO TWP",52,"Sent Oth Dist SpEd",2.0,3.0,4.0
33,"SALEM",1350,"ELSINBORO TWP",60,"Received Oth Dist",0,1.0,0.0
33,"SALEM",1350,"ELSINBORO TWP",70,"State Facilities",1.0,0,0.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",11,"Onroll (Full)",160.0,145.0,159.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",21,"Onroll (SpEd Full)",20.0,17.0,15.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",40,"Sent Private School",2.0,2.0,2.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",51,"Sent Oth Dist Reg",12.0,17.0,21.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",52,"Sent Oth Dist SpEd",5.0,5.0,4.0
33,"SALEM",2800,"LOWER ALLOWAYS CREEK",60,"Received Oth Dist",0,3.0,0.0
33,"SALEM",2950,"MANNINGTON TWP",11,"Onroll (Full)",166.0,169.0,167.0
33,"SALEM",2950,"MANNINGTON TWP",21,"Onroll (SpEd Full)",15.0,17.0,15.0
33,"SALEM",2950,"MANNINGTON TWP",40,"Sent Private School",2.0,2.0,0.0
33,"SALEM",2950,"MANNINGTON TWP",51,"Sent Oth Dist Reg",7.0,6.0,12.0
33,"SALEM",2950,"MANNINGTON TWP",52,"Sent Oth Dist SpEd",2.0,3.0,5.0
33,"SALEM",2950,"MANNINGTON TWP",60,"Received Oth Dist",18.0,20.0,18.0
33,"SALEM",3860,"OLDMANS TWP",11,"Onroll (Full)",248.0,269.0,267.0
33,"SALEM",3860,"OLDMANS TWP",21,"Onroll (SpEd Full)",17.0,20.0,20.0
33,"SALEM",3860,"OLDMANS TWP",51,"Sent Oth Dist Reg",33.5,34.5,37.5
33,"SALEM",3860,"OLDMANS TWP",52,"Sent Oth Dist SpEd",7.0,4.5,4.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",11,"Onroll (Full)",1879.0,1819.0,1919.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",12,"Onroll (Shared)",6.0,9.0,22.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",21,"Onroll (SpEd Full)",364.0,326.0,405.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",22,"Onroll (SpEd Shared)",40.0,35.0,20.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",40,"Sent Private School",11.0,13.0,15.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",51,"Sent Oth Dist Reg",7.0,5.0,16.5
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",52,"Sent Oth Dist SpEd",33.0,33.0,33.0
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",60,"Received Oth Dist",72.5,38.0,50.5
33,"SALEM",4070,"PENNS GRV-CARNEYS PT REG",70,"State Facilities",3.0,2.0,2.0
33,"SALEM",4075,"PENNSVILLE",11,"Onroll (Full)",1456.0,1437.0,1383.0
33,"SALEM",4075,"PENNSVILLE",12,"Onroll (Shared)",8.0,7.0,22.0
33,"SALEM",4075,"PENNSVILLE",21,"Onroll (SpEd Full)",254.0,266.0,266.0
33,"SALEM",4075,"PENNSVILLE",22,"Onroll (SpEd Shared)",15.0,13.0,0.0
33,"SALEM",4075,"PENNSVILLE",40,"Sent Private School",7.0,4.0,0.0
33,"SALEM",4075,"PENNSVILLE",51,"Sent Oth Dist Reg",8.0,5.0,0.0
33,"SALEM",4075,"PENNSVILLE",52,"Sent Oth Dist SpEd",23.0,20.0,24.0
33,"SALEM",4075,"PENNSVILLE",60,"Received Oth Dist",5.0,7.0,0.0
33,"SALEM",4075,"PENNSVILLE",70,"State Facilities",2.0,0,0.0
33,"SALEM",4150,"PITTSGROVE TWP",11,"Onroll (Full)",1434.0,1430.0,1439.0
33,"SALEM",4150,"PITTSGROVE TWP",12,"Onroll (Shared)",41.0,32.0,27.0
33,"SALEM",4150,"PITTSGROVE TWP",21,"Onroll (SpEd Full)",221.0,233.0,221.0
33,"SALEM",4150,"PITTSGROVE TWP",22,"Onroll (SpEd Shared)",19.0,18.0,2.0
33,"SALEM",4150,"PITTSGROVE TWP",40,"Sent Private School",6.0,2.0,2.0
33,"SALEM",4150,"PITTSGROVE TWP",51,"Sent Oth Dist Reg",3.0,3.0,3.0
33,"SALEM",4150,"PITTSGROVE TWP",52,"Sent Oth Dist SpEd",13.0,11.0,17.0
33,"SALEM",4150,"PITTSGROVE TWP",60,"Received Oth Dist",216.5,232.0,216.0
33,"SALEM",4150,"PITTSGROVE TWP",70,"State Facilities",0,1.0,1.0
33,"SALEM",4280,"QUINTON TWP",11,"Onroll (Full)",335.0,319.0,320.0
33,"SALEM",4280,"QUINTON TWP",21,"Onroll (SpEd Full)",24.0,30.0,27.0
33,"SALEM",4280,"QUINTON TWP",40,"Sent Private School",2.0,0,0.0
33,"SALEM",4280,"QUINTON TWP",51,"Sent Oth Dist Reg",30.0,39.5,39.5
33,"SALEM",4280,"QUINTON TWP",52,"Sent Oth Dist SpEd",10.5,13.0,21.0
33,"SALEM",4280,"QUINTON TWP",60,"Received Oth Dist",6.0,0,0.0
33,"SALEM",4630,"SALEM CITY",11,"Onroll (Full)",1003.0,997.0,1038.0
33,"SALEM",4630,"SALEM CITY",12,"Onroll (Shared)",0,1.0,1.0
33,"SALEM",4630,"SALEM CITY",21,"Onroll (SpEd Full)",173.0,176.0,186.0
33,"SALEM",4630,"SALEM CITY",22,"Onroll (SpEd Shared)",3.0,0,0.0
33,"SALEM",4630,"SALEM CITY",40,"Sent Private School",7.0,10.0,10.0
33,"SALEM",4630,"SALEM CITY",51,"Sent Oth Dist Reg",5.0,7.0,7.0
33,"SALEM",4630,"SALEM CITY",52,"Sent Oth Dist SpEd",20.0,17.0,10.0
33,"SALEM",4630,"SALEM CITY",60,"Received Oth Dist",102.0,99.5,99.5
33,"SALEM",4630,"SALEM CITY",70,"State Facilities",5.0,6.0,0.0
33,"SALEM",4635,"SALEM CO SPECIAL SERVICE",11,"Onroll (Full)",21.0,27.0,46.0
33,"SALEM",4635,"SALEM CO SPECIAL SERVICE",21,"Onroll (SpEd Full)",178.0,160.0,160.0
33,"SALEM",4635,"SALEM CO SPECIAL SERVICE",22,"Onroll (SpEd Shared)",1.0,1.0,0.0
33,"SALEM",4640,"SALEM COUNTY VOCATIONAL",11,"Onroll (Full)",665.0,664.0,810.0
33,"SALEM",4640,"SALEM COUNTY VOCATIONAL",12,"Onroll (Shared)",57.0,53.0,25.0
33,"SALEM",4640,"SALEM COUNTY VOCATIONAL",21,"Onroll (SpEd Full)",74.0,65.0,0.0
33,"SALEM",4640,"SALEM COUNTY VOCATIONAL",22,"Onroll (SpEd Shared)",128.0,121.0,135.0
33,"SALEM",4640,"SALEM COUNTY VOCATIONAL",30,"Post-Secondary (Full)",42.0,0,0.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",11,"Onroll (Full)",302.0,288.0,252.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",12,"Onroll (Shared)",1.0,0,0.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",21,"Onroll (SpEd Full)",56.0,50.0,65.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",22,"Onroll (SpEd Shared)",1.0,0,0.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",40,"Sent Private School",1.0,1.0,0.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",51,"Sent Oth Dist Reg",119.0,116.0,115.0
33,"SALEM",5320,"UPPER PITTSGROVE TWP",52,"Sent Oth Dist SpEd",26.0,27.5,26.5
33,"SALEM",5320,"UPPER PITTSGROVE TWP",60,"Received Oth Dist",14.0,22.0,0.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",11,"Onroll (Full)",1292.0,1284.0,1298.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",12,"Onroll (Shared)",1.0,0,0.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",21,"Onroll (SpEd Full)",199.0,203.0,199.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",22,"Onroll (SpEd Shared)",41.0,40.0,24.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",40,"Sent Private School",5.0,8.0,8.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",52,"Sent Oth Dist SpEd",6.0,8.0,9.0
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",60,"Received Oth Dist",313.0,310.0,310.5
33,"SALEM",5910,"WOODSTOWN-PILESGROVE REG",70,"State Facilities",0,1.0,0.0
35,"SOMERSET",0240,"BEDMINSTER TWP",11,"Onroll (Full)",462.0,448.0,455.0
35,"SOMERSET",0240,"BEDMINSTER TWP",21,"Onroll (SpEd Full)",86.0,73.0,72.0
35,"SOMERSET",0240,"BEDMINSTER TWP",40,"Sent Private School",5.0,7.0,7.0
35,"SOMERSET",0240,"BEDMINSTER TWP",51,"Sent Oth Dist Reg",235.0,216.0,218.0
35,"SOMERSET",0240,"BEDMINSTER TWP",52,"Sent Oth Dist SpEd",52.5,50.0,51.0
35,"SOMERSET",0240,"BEDMINSTER TWP",60,"Received Oth Dist",8.0,1.0,1.0
35,"SOMERSET",0350,"BERNARDS TWP",11,"Onroll (Full)",4949.0,4903.0,4855.0
35,"SOMERSET",0350,"BERNARDS TWP",12,"Onroll (Shared)",16.0,13.0,13.0
35,"SOMERSET",0350,"BERNARDS TWP",21,"Onroll (SpEd Full)",730.0,706.0,722.0
35,"SOMERSET",0350,"BERNARDS TWP",22,"Onroll (SpEd Shared)",6.0,6.0,6.0
35,"SOMERSET",0350,"BERNARDS TWP",40,"Sent Private School",29.0,24.0,24.0
35,"SOMERSET",0350,"BERNARDS TWP",52,"Sent Oth Dist SpEd",9.0,9.5,9.5
35,"SOMERSET",0350,"BERNARDS TWP",60,"Received Oth Dist",21.0,22.0,21.0
35,"SOMERSET",0490,"BOUND BROOK BORO",11,"Onroll (Full)",1602.0,1638.0,1688.0
35,"SOMERSET",0490,"BOUND BROOK BORO",12,"Onroll (Shared)",21.0,18.0,23.0
35,"SOMERSET",0490,"BOUND BROOK BORO",21,"Onroll (SpEd Full)",189.0,182.0,199.0
35,"SOMERSET",0490,"BOUND BROOK BORO",22,"Onroll (SpEd Shared)",7.0,3.0,3.0
35,"SOMERSET",0490,"BOUND BROOK BORO",40,"Sent Private School",17.5,21.0,20.0
35,"SOMERSET",0490,"BOUND BROOK BORO",51,"Sent Oth Dist Reg",0.0,1.0,1.0
35,"SOMERSET",0490,"BOUND BROOK BORO",52,"Sent Oth Dist SpEd",20.0,12.0,11.0
35,"SOMERSET",0490,"BOUND BROOK BORO",60,"Received Oth Dist",141.5,140.5,156.5
35,"SOMERSET",0490,"BOUND BROOK BORO",70,"State Facilities",1.0,1.0,1.0
35,"SOMERSET",0510,"BRANCHBURG TWP",11,"Onroll (Full)",1353.0,1289.0,1349.0
35,"SOMERSET",0510,"BRANCHBURG TWP",21,"Onroll (SpEd Full)",210.0,176.0,176.0
35,"SOMERSET",0510,"BRANCHBURG TWP",40,"Sent Private School",29.0,22.0,23.0
35,"SOMERSET",0510,"BRANCHBURG TWP",50,"Sent Contract Presch",1.0,0,0.0
35,"SOMERSET",0510,"BRANCHBURG TWP",51,"Sent Oth Dist Reg",659.0,667.0,616.5
35,"SOMERSET",0510,"BRANCHBURG TWP",52,"Sent Oth Dist SpEd",98.0,97.0,92.0
35,"SOMERSET",0510,"BRANCHBURG TWP",60,"Received Oth Dist",21.0,15.0,14.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",11,"Onroll (Full)",7194.0,7181.0,7109.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",12,"Onroll (Shared)",66.0,71.0,75.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",21,"Onroll (SpEd Full)",1246.0,1241.0,1214.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",22,"Onroll (SpEd Shared)",36.0,40.0,40.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",40,"Sent Private School",64.5,68.0,68.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",51,"Sent Oth Dist Reg",10.5,8.0,8.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",52,"Sent Oth Dist SpEd",23.0,18.0,17.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",60,"Received Oth Dist",4.0,2.0,0.0
35,"SOMERSET",0555,"BRIDGEWATER-RARITAN REG",70,"State Facilities",2.0,4.0,3.0
35,"SOMERSET",1610,"FRANKLIN TWP",11,"Onroll (Full)",6969.0,6906.0,7115.0
35,"SOMERSET",1610,"FRANKLIN TWP",12,"Onroll (Shared)",15.0,17.0,17.0
35,"SOMERSET",1610,"FRANKLIN TWP",21,"Onroll (SpEd Full)",995.0,958.0,964.0
35,"SOMERSET",1610,"FRANKLIN TWP",22,"Onroll (SpEd Shared)",2.0,6.0,0.0
35,"SOMERSET",1610,"FRANKLIN TWP",40,"Sent Private School",94.0,101.0,99.0
35,"SOMERSET",1610,"FRANKLIN TWP",51,"Sent Oth Dist Reg",10.0,13.0,13.0
35,"SOMERSET",1610,"FRANKLIN TWP",52,"Sent Oth Dist SpEd",62.0,57.5,54.0
35,"SOMERSET",1610,"FRANKLIN TWP",60,"Received Oth Dist",4.0,3.0,2.0
35,"SOMERSET",1610,"FRANKLIN TWP",70,"State Facilities",6.0,4.0,4.0
35,"SOMERSET",1810,"GREEN BROOK TWP",11,"Onroll (Full)",769.0,791.0,782.0
35,"SOMERSET",1810,"GREEN BROOK TWP",21,"Onroll (SpEd Full)",128.0,118.0,119.0
35,"SOMERSET",1810,"GREEN BROOK TWP",40,"Sent Private School",6.0,4.0,7.0
35,"SOMERSET",1810,"GREEN BROOK TWP",51,"Sent Oth Dist Reg",407.0,392.0,395.0
35,"SOMERSET",1810,"GREEN BROOK TWP",52,"Sent Oth Dist SpEd",44.0,46.0,39.0
35,"SOMERSET",1810,"GREEN BROOK TWP",60,"Received Oth Dist",0,12.0,13.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",11,"Onroll (Full)",6016.0,6246.0,6171.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",12,"Onroll (Shared)",31.0,40.0,40.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",21,"Onroll (SpEd Full)",1198.0,959.0,944.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",22,"Onroll (SpEd Shared)",8.0,14.0,15.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",40,"Sent Private School",36.0,35.0,37.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",51,"Sent Oth Dist Reg",2.0,3.5,0.5
35,"SOMERSET",2170,"HILLSBOROUGH TWP",52,"Sent Oth Dist SpEd",17.0,17.5,17.0
35,"SOMERSET",2170,"HILLSBOROUGH TWP",60,"Received Oth Dist",25.0,33.0,26.0
35,"SOMERSET",3000,"MANVILLE BORO",11,"Onroll (Full)",1126.0,1181.0,1195.0
35,"SOMERSET",3000,"MANVILLE BORO",12,"Onroll (Shared)",11.0,5.0,5.0
35,"SOMERSET",3000,"MANVILLE BORO",21,"Onroll (SpEd Full)",280.0,238.0,242.0
35,"SOMERSET",3000,"MANVILLE BORO",22,"Onroll (SpEd Shared)",2.0,4.0,4.0
35,"SOMERSET",3000,"MANVILLE BORO",40,"Sent Private School",13.0,9.0,9.0
35,"SOMERSET",3000,"MANVILLE BORO",51,"Sent Oth Dist Reg",1.0,0.0,0.0
35,"SOMERSET",3000,"MANVILLE BORO",52,"Sent Oth Dist SpEd",5.0,10.5,13.0
35,"SOMERSET",3000,"MANVILLE BORO",60,"Received Oth Dist",8.0,0,0.0
35,"SOMERSET",3000,"MANVILLE BORO",70,"State Facilities",1.0,0,0.0
35,"SOMERSET",3320,"MONTGOMERY TWP",11,"Onroll (Full)",4203.0,4211.0,4183.0
35,"SOMERSET",3320,"MONTGOMERY TWP",12,"Onroll (Shared)",1.0,3.0,1.0
35,"SOMERSET",3320,"MONTGOMERY TWP",21,"Onroll (SpEd Full)",532.0,552.0,611.0
35,"SOMERSET",3320,"MONTGOMERY TWP",22,"Onroll (SpEd Shared)",3.0,4.0,3.0
35,"SOMERSET",3320,"MONTGOMERY TWP",40,"Sent Private School",39.0,24.0,0.0
35,"SOMERSET",3320,"MONTGOMERY TWP",51,"Sent Oth Dist Reg",1.0,0.0,0.0
35,"SOMERSET",3320,"MONTGOMERY TWP",52,"Sent Oth Dist SpEd",15.0,22.0,0.0
35,"SOMERSET",3320,"MONTGOMERY TWP",60,"Received Oth Dist",27.0,2.5,16.0
35,"SOMERSET",3670,"NORTH PLAINFIELD BORO",11,"Onroll (Full)",2807.0,2714.0,2764.0
35,"SOMERSET",3670,"NORTH PLAINFIELD BORO",12,"Onroll (Shared)",26.0,14.0,14.0
