"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
07,"Camden",0340,"Berlin Twp",12160,"'11-240-100-XX","Total Bilingual Education-Instruction",55729.00,59736.00,61352.00
07,"Camden",0340,"Berlin Twp",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",17257.00,26478.00,23408.00
07,"Camden",0340,"Berlin Twp",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",30695.00,34559.00,31802.00
07,"Camden",0340,"Berlin Twp",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",3754928.00,4151612.00,4042317.00
07,"Camden",0340,"Berlin Twp",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",51236.00,55441.00,56755.00
07,"Camden",0340,"Berlin Twp",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",135806.00,148354.00,87037.00
07,"Camden",0340,"Berlin Twp",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",133927.00,147251.00,163987.00
07,"Camden",0340,"Berlin Twp",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",133121.00,95833.00,55192.00
07,"Camden",0340,"Berlin Twp",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",113592.00,62245.00,63440.00
07,"Camden",0340,"Berlin Twp",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",514325.00,520175.00,522636.00
07,"Camden",0340,"Berlin Twp",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",104392.00,110616.00,110029.00
07,"Camden",0340,"Berlin Twp",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",201691.00,208939.00,237728.00
07,"Camden",0340,"Berlin Twp",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",9177.00,21766.00,14000.00
07,"Camden",0340,"Berlin Twp",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",347278.00,348889.00,350844.00
07,"Camden",0340,"Berlin Twp",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",323312.00,397099.00,310772.00
07,"Camden",0340,"Berlin Twp",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",182144.00,190996.00,190797.00
07,"Camden",0340,"Berlin Twp",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",157195.00,168477.00,166796.00
07,"Camden",0340,"Berlin Twp",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",687808.00,834285.00,819873.00
07,"Camden",0340,"Berlin Twp",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",750986.00,900445.00,874508.00
07,"Camden",0340,"Berlin Twp",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",2637976.00,2279799.00,2447653.00
07,"Camden",0340,"Berlin Twp",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",18745.00,0.00,0.00
07,"Camden",0340,"Berlin Twp",72140,"'","Total Undistributed Expenditures",10257639.00,10642222.00,10514364.00
07,"Camden",0340,"Berlin Twp",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,1676.00,1676.00
07,"Camden",0340,"Berlin Twp",72260,"'","Total General Current Expense",15203695.00,15539430.00,15504513.00
07,"Camden",0340,"Berlin Twp",75880,"'12-XXX-XXX-73","Total Equipment",0.00,30000.00,0.00
07,"Camden",0340,"Berlin Twp",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",387068.00,48661.00,0.00
07,"Camden",0340,"Berlin Twp",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,2287.00,2287.00
07,"Camden",0340,"Berlin Twp",76400,"'","Total Capital Outlay",387068.00,80948.00,2287.00
07,"Camden",0340,"Berlin Twp",84060,"'","General Fund Grand Total",15590763.00,15620378.00,15506800.00
07,"Camden",0340,"Berlin Twp",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,45000.00
07,"Camden",0340,"Berlin Twp",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",63424.00,0.00,36891.00
07,"Camden",0340,"Berlin Twp",87100,"'20-218-XXX-XX","Total Preschool Education Aid",63424.00,0.00,36891.00
07,"Camden",0340,"Berlin Twp",88200,"'20-XXX-XXX-XX","Total State Projects",63424.00,0.00,36891.00
07,"Camden",0340,"Berlin Twp",88500,"'20-XXX-XXX-XX","Title I",170001.00,150254.00,133217.00
07,"Camden",0340,"Berlin Twp",88520,"'20-XXX-XXX-XX","Title II",20781.00,23740.00,19012.00
07,"Camden",0340,"Berlin Twp",88560,"'20-XXX-XXX-XX","Title IV",9393.00,9376.00,9794.00
07,"Camden",0340,"Berlin Twp",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",154088.00,132102.00,123844.00
07,"Camden",0340,"Berlin Twp",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,290985.00
07,"Camden",0340,"Berlin Twp",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,18674.00
07,"Camden",0340,"Berlin Twp",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,22500.00
07,"Camden",0340,"Berlin Twp",88740,"'20-XXX-XXX-XX","Total Federal Projects",354263.00,315472.00,618026.00
07,"Camden",0340,"Berlin Twp",88760,"'","Total Special Revenue Funds",417687.00,315472.00,699917.00
07,"Camden",0340,"Berlin Twp",89660,"'40-701-510-XX","Total Regular Debt Service",320250.00,308650.00,307200.00
07,"Camden",0340,"Berlin Twp",89980,"'","Total Debt Service Funds",320250.00,308650.00,307200.00
07,"Camden",0340,"Berlin Twp",90000,"'","Total Expenditures/Appropriations",16328700.00,16244500.00,16513917.00
07,"Camden",0340,"Berlin Twp",90010,"'","Total Expenditures Net of Transfers",16328700.00,16244500.00,16513917.00
07,"Camden",0390,"Black Horse Pike Regional",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",17703063.00,19671891.00,20054018.00
07,"Camden",0390,"Black Horse Pike Regional",10300,"'11-2XX-100-XX","Total Special Education-Instruction",5013198.00,5359105.00,5534642.00
07,"Camden",0390,"Black Horse Pike Regional",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",486959.00,500820.00,503822.00
07,"Camden",0390,"Black Horse Pike Regional",12160,"'11-240-100-XX","Total Bilingual Education-Instruction",123935.00,133880.00,136727.00
07,"Camden",0390,"Black Horse Pike Regional",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",522841.00,643734.00,640294.00
07,"Camden",0390,"Black Horse Pike Regional",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",1849853.00,1895428.00,1936348.00
07,"Camden",0390,"Black Horse Pike Regional",25100,"'11-4XX-100-XX","Total Other Instructional Programs-Instruction",237886.00,283434.00,294568.00
07,"Camden",0390,"Black Horse Pike Regional",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",7325203.00,8136796.00,8442642.00
07,"Camden",0390,"Black Horse Pike Regional",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",140947.00,144863.00,147210.00
07,"Camden",0390,"Black Horse Pike Regional",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",321410.00,388462.00,386453.00
07,"Camden",0390,"Black Horse Pike Regional",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",315482.00,462007.00,450000.00
07,"Camden",0390,"Black Horse Pike Regional",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",819609.00,863398.00,914241.00
07,"Camden",0390,"Black Horse Pike Regional",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",2080430.00,2475335.00,2388779.00
07,"Camden",0390,"Black Horse Pike Regional",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",1004053.00,1027002.00,1050883.00
07,"Camden",0390,"Black Horse Pike Regional",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",1556850.00,1567450.00,1441921.00
07,"Camden",0390,"Black Horse Pike Regional",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",1082542.00,1361060.00,1427413.00
07,"Camden",0390,"Black Horse Pike Regional",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",77399.00,159800.00,159800.00
07,"Camden",0390,"Black Horse Pike Regional",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",1171116.00,1587950.00,1549659.00
07,"Camden",0390,"Black Horse Pike Regional",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",2797396.00,3347526.00,3295307.00
07,"Camden",0390,"Black Horse Pike Regional",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",575704.00,684645.00,667382.00
07,"Camden",0390,"Black Horse Pike Regional",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",249583.00,286886.00,293535.00
07,"Camden",0390,"Black Horse Pike Regional",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",6748852.00,8110874.00,7857507.00
07,"Camden",0390,"Black Horse Pike Regional",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",4841956.00,4945092.00,5352407.00
07,"Camden",0390,"Black Horse Pike Regional",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",9815840.00,13177467.00,12694000.00
07,"Camden",0390,"Black Horse Pike Regional",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",7617.00,136000.00,136000.00
07,"Camden",0390,"Black Horse Pike Regional",72140,"'","Total Undistributed Expenditures",40931989.00,48862613.00,48655139.00
07,"Camden",0390,"Black Horse Pike Regional",72260,"'","Total General Current Expense",66869724.00,77350905.00,77755558.00
07,"Camden",0390,"Black Horse Pike Regional",75880,"'12-XXX-XXX-73","Total Equipment",255991.00,781738.00,864530.00
07,"Camden",0390,"Black Horse Pike Regional",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",2421127.00,2778529.00,1760247.00
07,"Camden",0390,"Black Horse Pike Regional",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,0.00,1.00
07,"Camden",0390,"Black Horse Pike Regional",76400,"'","Total Capital Outlay",2677118.00,3560267.00,2624778.00
07,"Camden",0390,"Black Horse Pike Regional",78180,"'13-4XX-100-XX","Total Other Special Schools-Instruction",169199.00,426202.00,426000.00
07,"Camden",0390,"Black Horse Pike Regional",78340,"'13-4XX-X00-XX","Total Other Special Schools",169199.00,426202.00,426000.00
07,"Camden",0390,"Black Horse Pike Regional",83080,"'13-XXX-XXX-XX","Total Special Schools",169199.00,426202.00,426000.00
07,"Camden",0390,"Black Horse Pike Regional",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",101951.00,71260.00,62235.00
07,"Camden",0390,"Black Horse Pike Regional",84060,"'","General Fund Grand Total",69817992.00,81408634.00,80868571.00
07,"Camden",0390,"Black Horse Pike Regional",84100,"'20-XXX-XXX-XX","Local Projects",62812.00,0.00,0.00
07,"Camden",0390,"Black Horse Pike Regional",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,1000000.00
07,"Camden",0390,"Black Horse Pike Regional",88500,"'20-XXX-XXX-XX","Title I",508048.00,539664.00,563656.00
07,"Camden",0390,"Black Horse Pike Regional",88520,"'20-XXX-XXX-XX","Title II",79547.00,102868.00,97783.00
07,"Camden",0390,"Black Horse Pike Regional",88540,"'20-XXX-XXX-XX","Title III",14930.00,17245.00,15569.00
07,"Camden",0390,"Black Horse Pike Regional",88560,"'20-XXX-XXX-XX","Title IV",0.00,29139.00,34992.00
07,"Camden",0390,"Black Horse Pike Regional",88600,"'20-XXX-XXX-XX","Title Vi",33792.00,0.00,0.00
07,"Camden",0390,"Black Horse Pike Regional",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",756854.00,711624.00,753519.00
07,"Camden",0390,"Black Horse Pike Regional",88640,"'20-XXX-XXX-XX","Vocational Education",25523.00,0.00,0.00
07,"Camden",0390,"Black Horse Pike Regional",88700,"'20-XXX-XXX-XX","Other",0.00,21694.00,19161.00
07,"Camden",0390,"Black Horse Pike Regional",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,1400000.00
07,"Camden",0390,"Black Horse Pike Regional",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,117586.00
07,"Camden",0390,"Black Horse Pike Regional",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
07,"Camden",0390,"Black Horse Pike Regional",88740,"'20-XXX-XXX-XX","Total Federal Projects",1418694.00,1422234.00,3047266.00
07,"Camden",0390,"Black Horse Pike Regional",88760,"'","Total Special Revenue Funds",1481506.00,1422234.00,4047266.00
07,"Camden",0390,"Black Horse Pike Regional",89660,"'40-701-510-XX","Total Regular Debt Service",2916574.00,0.00,0.00
07,"Camden",0390,"Black Horse Pike Regional",89980,"'","Total Debt Service Funds",2916574.00,0.00,0.00
07,"Camden",0390,"Black Horse Pike Regional",90000,"'","Total Expenditures/Appropriations",74216072.00,82830868.00,84915837.00
07,"Camden",0390,"Black Horse Pike Regional",90010,"'","Total Expenditures Net of Transfers",74216072.00,82830868.00,84915837.00
07,"Camden",0580,"Brooklawn Boro",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1599609.00,1615637.00,1668019.00
07,"Camden",0580,"Brooklawn Boro",10300,"'11-2XX-100-XX","Total Special Education-Instruction",527716.00,579868.00,598092.00
07,"Camden",0580,"Brooklawn Boro",11160,"'11-230-100-XX","Total Basic Skills/Remedial-Instruction",4095.00,33028.00,61300.00
07,"Camden",0580,"Brooklawn Boro",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",12711.00,10000.00,10000.00
07,"Camden",0580,"Brooklawn Boro",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",16293.00,15000.00,15000.00
07,"Camden",0580,"Brooklawn Boro",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",1263655.00,1178345.00,1257501.00
07,"Camden",0580,"Brooklawn Boro",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",63927.00,69564.00,71750.00
07,"Camden",0580,"Brooklawn Boro",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",102635.00,105324.00,100300.00
07,"Camden",0580,"Brooklawn Boro",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",40022.00,92540.00,150000.00
07,"Camden",0580,"Brooklawn Boro",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",185103.00,202515.00,224291.00
07,"Camden",0580,"Brooklawn Boro",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",77075.00,107097.00,103372.00
07,"Camden",0580,"Brooklawn Boro",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",13580.00,1506.00,1000.00
07,"Camden",0580,"Brooklawn Boro",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",42372.00,45983.00,44465.00
07,"Camden",0580,"Brooklawn Boro",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",234949.00,208555.00,214300.00
07,"Camden",0580,"Brooklawn Boro",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",939.00,3600.00,3600.00
07,"Camden",0580,"Brooklawn Boro",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",115530.00,112425.00,127874.00
07,"Camden",0580,"Brooklawn Boro",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",37462.00,46455.00,37000.00
07,"Camden",0580,"Brooklawn Boro",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",247766.00,289234.00,289777.00
07,"Camden",0580,"Brooklawn Boro",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",182781.00,121000.00,121000.00
07,"Camden",0580,"Brooklawn Boro",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",804111.00,726590.00,745590.00
07,"Camden",0580,"Brooklawn Boro",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",20845.00,25000.00,89464.00
07,"Camden",0580,"Brooklawn Boro",72140,"'","Total Undistributed Expenditures",3432752.00,3335733.00,3581284.00
07,"Camden",0580,"Brooklawn Boro",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,127.00,3.00
07,"Camden",0580,"Brooklawn Boro",72260,"'","Total General Current Expense",5593176.00,5589393.00,5933698.00
07,"Camden",0580,"Brooklawn Boro",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",26772.00,26772.00,26772.00
07,"Camden",0580,"Brooklawn Boro",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,811.00,20.00
07,"Camden",0580,"Brooklawn Boro",76400,"'","Total Capital Outlay",26772.00,27583.00,26792.00
07,"Camden",0580,"Brooklawn Boro",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",38437.00,52688.00,40977.00
07,"Camden",0580,"Brooklawn Boro",84060,"'","General Fund Grand Total",5658385.00,5669664.00,6001467.00
07,"Camden",0580,"Brooklawn Boro",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,100.00
07,"Camden",0580,"Brooklawn Boro",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",75182.00,72832.00,73508.00
07,"Camden",0580,"Brooklawn Boro",87100,"'20-218-XXX-XX","Total Preschool Education Aid",75182.00,72832.00,73508.00
07,"Camden",0580,"Brooklawn Boro",88200,"'20-XXX-XXX-XX","Total State Projects",75182.00,72832.00,73508.00
07,"Camden",0580,"Brooklawn Boro",88500,"'20-XXX-XXX-XX","Title I",194113.00,161840.00,137564.00
07,"Camden",0580,"Brooklawn Boro",88520,"'20-XXX-XXX-XX","Title II",9416.00,18454.00,15686.00
07,"Camden",0580,"Brooklawn Boro",88560,"'20-XXX-XXX-XX","Title IV",19277.00,13036.00,11081.00
07,"Camden",0580,"Brooklawn Boro",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",93371.00,95415.00,81103.00
07,"Camden",0580,"Brooklawn Boro",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,0.00,100000.00
07,"Camden",0580,"Brooklawn Boro",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,35608.00,0.00
